customer_id,full_name,gender,dob,cnic,nationality,phone,email,city,customer_type,license_no,has_own_license,loyalty_points,total_bookings,registration_date
CU01195,Ayesha Iqbal,F,1983-01-17,46529-1353022-8,Pakistani,0346-1208835,ayesha.iqbal156@gmail.com,Lahore,Overseas Pakistani,SND-437322,True,1289,4,2025-05-30
CU01196,Sara Qureshi,F,1972-09-02,41028-6746964-7,Pakistani,0311-4356911,sara.qureshi57@gmail.com,Karachi,Tourist,,False,1555,6,2025-05-23
CU01197,Maryam Hussain,F,1998-02-16,66623-9176913-1,Pakistani,0346-9102857,maryam.hussain993@gmail.com,Islamabad,Overseas Pakistani,,False,348,11,2025-05-06
CU01198,Raza Javed,M,1965-04-08,92470-5733649-4,Pakistani,0301-2541415,raza.javed205@gmail.com,Karachi,Corporate,,False,1189,10,2024-03-09
CU01199,Hassan Mirza,M,1984-02-04,62342-5042786-3,Pakistani,0301-2869625,hassan.mirza609@gmail.com,Rawalpindi,Individual,SND-133919,True,2418,13,2024-07-20
CU01200,Nadia Malik,F,1960-10-23,72396-9009561-5,Pakistani,0321-5672721,nadia.malik304@gmail.com,Rawalpindi,Corporate,SND-861695,True,464,7,2024-12-25
CU01201,Sana Rana,F,2000-03-01,19624-6686779-4,Pakistani,0315-5568424,sana.rana432@gmail.com,Islamabad,Individual,SND-942957,True,3174,9,2024-04-15
CU01202,Hamza Butt,M,1971-02-18,57618-4893809-1,Pakistani,0311-7448613,hamza.butt76@gmail.com,Rawalpindi,Tourist,,False,4379,8,2023-09-09
CU01203,Shoaib Hashmi,M,1996-06-19,77755-7732441-1,Pakistani,0321-1869626,shoaib.hashmi403@gmail.com,Lahore,Individual,,False,1937,11,2022-03-27
CU01204,Imran Ansari,M,1997-03-13,21498-8196331-5,Pakistani,0300-3024725,imran.ansari12@gmail.com,Islamabad,Individual,,False,1772,10,2025-04-16
CU01205,Hassan Butt,M,1962-08-19,27728-1391001-5,Pakistani,0321-3652135,hassan.butt706@gmail.com,Peshawar,Individual,PB-904669,True,3768,8,2026-03-31
CU01206,Faisal Javed,M,1986-10-19,34467-7583768-1,Pakistani,0300-9949741,faisal.javed441@gmail.com,Rawalpindi,Overseas Pakistani,ISB-239510,True,3796,12,2023-12-16
CU01207,Robia Raza,F,1989-09-04,27965-1735592-6,British Pakistani,0320-5723052,robia.raza711@gmail.com,Rawalpindi,Tourist,KPK-445377,True,1844,8,2024-11-18
CU01208,Nasir Khan,M,1988-04-15,92477-6878585-9,Pakistani,0312-5754554,nasir.khan908@gmail.com,Lahore,Tourist,KPK-899108,True,2704,4,2024-03-26
CU01209,Nadia Butt,F,1986-10-14,74886-1878000-6,Pakistani,0333-7373432,nadia.butt13@gmail.com,Peshawar,Individual,PB-951042,True,3345,9,2022-07-30
CU01210,Sana Raza,F,1984-04-20,93931-3588109-7,Pakistani,0333-1269029,sana.raza135@gmail.com,Lahore,Individual,PB-470482,True,515,6,2024-01-20
CU01211,Muhammad Ahmed,M,1976-10-18,99049-2512736-7,Pakistani,0345-2575202,muhammad.ahmed324@gmail.com,Faisalabad,Corporate,SND-156590,True,2841,7,2024-12-14
CU01212,Ahmed Siddiqui,M,1965-10-13,52781-6160516-8,Pakistani,0315-5451805,ahmed.siddiqui58@gmail.com,Islamabad,Individual,SND-377048,True,2993,6,2023-03-14
CU01213,Salman Mirza,M,1991-02-23,70323-3065413-2,Pakistani,0346-9917377,salman.mirza408@gmail.com,Multan,Overseas Pakistani,SND-879715,True,2460,9,2026-01-11
CU01214,Bilal Ansari,M,1974-10-22,52240-9302979-5,Pakistani,0346-8717621,bilal.ansari406@gmail.com,Lahore,Individual,BLN-107251,True,3065,11,2025-11-07
CU01215,Arif Butt,M,1970-11-23,21626-5451988-4,Pakistani,0300-2682110,arif.butt578@gmail.com,Quetta,Corporate,,False,1520,9,2022-12-02
CU01216,Shoaib Ansari,M,1981-12-05,89128-9037259-4,Pakistani,0311-4528807,shoaib.ansari580@gmail.com,Islamabad,Individual,,False,3316,9,2023-08-16
CU01217,Omar Rizvi,M,2001-05-03,70317-7309274-3,Pakistani,0320-3773909,omar.rizvi450@gmail.com,Islamabad,Individual,,False,3878,9,2023-04-30
CU01218,Kamran Butt,M,1970-01-15,N/A,Saudi,0311-4997984,kamran.butt703@gmail.com,Karachi,Overseas Pakistani,PB-122744,True,4712,10,2022-07-12
CU01219,Muhammad Ahmed,M,1978-12-27,48448-3320290-4,Pakistani,0320-9298749,muhammad.ahmed676@gmail.com,Karachi,Individual,ISB-734021,True,4841,11,2024-12-11
CU01220,Sohail Khan,M,1995-11-15,53025-5508524-6,Pakistani,0311-7526404,sohail.khan59@gmail.com,Karachi,Individual,,False,3625,10,2023-10-25
CU01221,Kamran Gondal,M,1987-12-01,10495-7599278-5,Pakistani,0312-4580997,kamran.gondal690@gmail.com,Islamabad,Corporate,PB-293257,True,3543,8,2025-07-04
CU01222,Sana Malik,F,1982-02-07,64285-9493164-1,Pakistani,0333-7741237,sana.malik951@gmail.com,Lahore,Individual,,False,2447,6,2026-02-04
CU01223,Salman Bhatti,M,1960-02-26,14528-6621341-6,Pakistani,0311-9446042,salman.bhatti816@gmail.com,Islamabad,Individual,KPK-241843,True,2356,6,2022-06-23
CU01224,Ayesha Rana,F,1981-03-19,75019-5534019-1,Pakistani,0333-8939697,ayesha.rana801@gmail.com,Peshawar,Individual,KPK-630935,True,1368,8,2024-05-26
CU01225,Usman Siddiqui,M,1985-07-13,11807-1671253-4,Pakistani,0333-4202942,usman.siddiqui825@gmail.com,Multan,Overseas Pakistani,,False,4164,12,2025-09-18
CU01226,Saima Hussain,F,2002-06-06,51295-9148714-4,Pakistani,0301-9769763,saima.hussain948@gmail.com,Lahore,Individual,PB-715592,True,4675,8,2025-10-23
CU01227,Adeel Rizvi,M,1991-10-05,76333-8168054-1,Pakistani,0315-6284723,adeel.rizvi834@gmail.com,Rawalpindi,Government,KPK-114896,True,2310,3,2025-05-08
CU01228,Amna Malik,F,1996-12-09,27273-4731785-5,Pakistani,0333-2701700,amna.malik134@gmail.com,Lahore,Overseas Pakistani,ISB-264572,True,4489,13,2025-04-14
CU01229,Bushra Rana,F,1963-05-07,83712-6694761-4,Pakistani,0320-1273194,bushra.rana5@gmail.com,Karachi,Overseas Pakistani,ISB-291315,True,3689,11,2024-06-13
CU01230,Nadia Malik,F,2000-10-20,49870-9350149-5,Pakistani,0311-3711456,nadia.malik350@gmail.com,Islamabad,Corporate,,False,3257,6,2026-01-04
CU01231,Waqar Javed,M,1982-01-20,26877-4439824-8,Pakistani,0346-9104718,waqar.javed60@gmail.com,Islamabad,Corporate,KPK-789191,True,4478,7,2023-08-18
CU01232,Waqar Ali,M,1977-03-30,43478-7208876-7,Pakistani,0320-8843996,waqar.ali766@gmail.com,Karachi,Government,,False,4710,12,2025-05-12
CU01233,Fahad Hussain,M,1977-07-22,68172-5518767-7,Pakistani,0312-5050722,fahad.hussain995@gmail.com,Islamabad,Corporate,ISB-997912,True,3643,11,2022-11-12
CU01234,Salman Sheikh,M,1962-04-10,60356-7723906-3,Pakistani,0300-2660213,salman.sheikh429@gmail.com,Murree,Individual,KPK-473637,True,2610,6,2026-02-09
CU01235,Waqar Ansari,M,2002-08-30,52267-6499206-6,Pakistani,0345-6906671,waqar.ansari103@gmail.com,Rawalpindi,Individual,,False,1410,10,2023-06-06
CU01236,Tariq Khan,M,1960-04-22,64385-9907938-3,Pakistani,0320-1964519,tariq.khan366@gmail.com,Islamabad,Corporate,ISB-534868,True,3134,11,2023-12-24
CU01237,Hassan Malik,M,1967-11-09,77147-8924037-5,Pakistani,0300-3411226,hassan.malik821@gmail.com,Abbottabad,Overseas Pakistani,PB-311383,True,4335,6,2024-04-12
CU01238,Mehwish Khan,F,1982-12-28,18326-8593960-1,Pakistani,0312-7848614,mehwish.khan199@gmail.com,Peshawar,Overseas Pakistani,,False,373,3,2025-06-28
CU01239,Tariq Malik,M,2001-02-06,53618-1813885-9,Pakistani,0315-9970343,tariq.malik229@gmail.com,Islamabad,Corporate,ISB-738282,True,2277,7,2026-03-10
CU01240,Tariq Raja,M,1985-12-11,89613-8979753-8,American Pakistani,0315-9170146,tariq.raja139@gmail.com,Islamabad,Tourist,KPK-452987,True,1252,5,2025-02-11
CU01241,Bilal Siddiqui,M,1977-06-17,15536-8785277-4,Pakistani,0321-7335761,bilal.siddiqui770@gmail.com,Karachi,Corporate,SND-413686,True,4173,7,2022-01-30
CU01242,Saad Rana,M,1988-09-01,N/A,USA,0321-1757615,saad.rana144@gmail.com,Faisalabad,Corporate,SND-101142,True,1381,7,2026-01-08
CU01243,Tariq Malik,M,1989-03-09,56369-9899410-3,Pakistani,0321-9733958,tariq.malik288@gmail.com,Abbottabad,Overseas Pakistani,,False,143,8,2024-08-17
CU01244,Asad Malik,M,1961-10-31,71756-5793296-9,Pakistani,0333-8722147,asad.malik372@gmail.com,Islamabad,Corporate,BLN-483044,True,931,8,2025-09-06
CU01245,Waqar Ansari,M,1993-02-04,36406-1061967-9,Pakistani,0346-3166549,waqar.ansari860@gmail.com,Rawalpindi,Overseas Pakistani,,False,4967,10,2023-10-18
CU01246,Asma Qureshi,F,1991-03-27,30863-5105260-4,Pakistani,0311-8203514,asma.qureshi32@gmail.com,Lahore,Overseas Pakistani,KPK-857671,True,4494,15,2024-02-11
CU01247,Zara Butt,F,1980-08-07,68124-4229107-1,Pakistani,0333-7758787,zara.butt187@gmail.com,Lahore,Individual,BLN-324014,True,708,13,2024-01-31
CU01248,Salman Nawaz,M,2001-06-01,29605-5947618-3,Pakistani,0333-7070228,salman.nawaz842@gmail.com,Abbottabad,Tourist,KPK-690480,True,2559,7,2024-04-28
CU01249,Adeel Khan,M,2001-11-16,28928-4692054-8,Pakistani,0301-8554947,adeel.khan640@gmail.com,Lahore,Individual,BLN-707410,True,220,17,2022-11-07
CU01250,Rabia Hashmi,F,1990-06-21,45747-8516545-1,Pakistani,0346-5707149,rabia.hashmi830@gmail.com,Murree,Individual,SND-568323,True,4758,9,2023-10-24
CU01251,Sara Rana,F,1995-06-26,78790-2298454-9,Pakistani,0346-1667591,sara.rana864@gmail.com,Lahore,Individual,SND-885327,True,1721,6,2024-08-05
CU01252,Shoaib Bajwa,M,1962-11-27,58443-9555168-7,Pakistani,0311-7794554,shoaib.bajwa847@gmail.com,Rawalpindi,Corporate,BLN-320303,True,4141,11,2023-06-24
CU01253,Faisal Ansari,M,1969-03-18,62244-2329989-3,Pakistani,0312-7696594,faisal.ansari698@gmail.com,Lahore,Overseas Pakistani,,False,891,10,2023-01-05
CU01254,Zain Raja,M,1987-01-12,81673-2673834-3,Pakistani,0315-9774395,zain.raja660@gmail.com,Islamabad,Overseas Pakistani,SND-988494,True,805,8,2024-11-12
CU01255,Fatima Rana,F,1997-02-13,88117-1614850-2,Pakistani,0300-8628291,fatima.rana601@gmail.com,Lahore,Overseas Pakistani,,False,1080,6,2023-03-26
CU01256,Usman Bajwa,M,1984-11-20,77027-8325920-5,Pakistani,0315-8618893,usman.bajwa944@gmail.com,Islamabad,Corporate,ISB-354395,True,2590,6,2022-04-01
CU01257,Kashif Bhatti,M,1982-12-03,35035-6676054-6,Pakistani,0345-1222628,kashif.bhatti820@gmail.com,Karachi,Overseas Pakistani,,False,3988,14,2024-06-24
CU01258,Hassan Farooq,M,1967-08-30,53158-6708676-1,Pakistani,0321-8381610,hassan.farooq693@gmail.com,Murree,Corporate,ISB-474841,True,1040,3,2025-08-11
CU01259,Saad Gondal,M,1987-01-26,46720-5419244-1,Pakistani,0320-7168050,saad.gondal522@gmail.com,Karachi,Tourist,BLN-319400,True,857,6,2022-06-06
CU01260,Asad Hashmi,M,2002-08-28,39729-6414076-1,Pakistani,0312-7720891,asad.hashmi549@gmail.com,Islamabad,Overseas Pakistani,,False,3636,11,2022-08-22
CU01261,Arif Qureshi,M,1996-09-28,86386-8346920-8,Pakistani,0315-8489494,arif.qureshi551@gmail.com,Multan,Corporate,,False,437,13,2022-10-19
CU01262,Asad Farooq,M,1988-02-24,72000-5923181-1,Pakistani,0312-8101098,asad.farooq744@gmail.com,Rawalpindi,Individual,SND-412646,True,177,6,2022-05-16
CU01263,Usman Gondal,M,1974-04-28,25600-6957039-8,Pakistani,0321-8600179,usman.gondal724@gmail.com,Lahore,Tourist,PB-730634,True,1206,8,2025-09-18
CU01264,Hassan Nawaz,M,1977-08-26,27918-2488612-6,Pakistani,0346-7178860,hassan.nawaz944@gmail.com,Faisalabad,Tourist,,False,2492,8,2025-08-08
CU01265,Rizwan Iqbal,M,1970-03-02,55476-5266269-9,Pakistani,0312-8262193,rizwan.iqbal817@gmail.com,Islamabad,Individual,SND-125130,True,3822,4,2023-03-01
CU01266,Salman Qureshi,M,1997-12-22,55269-6985046-9,Pakistani,0320-2381286,salman.qureshi944@gmail.com,Lahore,Individual,,False,3989,15,2023-07-03
CU01267,Laiba Sheikh,F,1979-01-19,31703-2290546-9,Pakistani,0301-7786207,laiba.sheikh579@gmail.com,Islamabad,Individual,,False,4520,9,2022-05-28
CU01268,Asad Sheikh,M,1970-03-23,60672-1982702-5,Pakistani,0346-4412412,asad.sheikh711@gmail.com,Peshawar,Individual,SND-950249,True,3684,10,2023-08-13
CU01269,Usman Bajwa,M,1996-05-08,93482-5049416-4,Pakistani,0300-3542799,usman.bajwa435@gmail.com,Karachi,Individual,KPK-885489,True,242,10,2025-03-23
CU01270,Sumera Qureshi,F,1991-09-19,69299-8712145-2,Pakistani,0315-7334303,sumera.qureshi426@gmail.com,Murree,Individual,SND-556662,True,638,7,2022-01-04
CU01271,Kashif Mehmood,M,1977-09-05,26777-3242098-4,Pakistani,0320-1664676,kashif.mehmood75@gmail.com,Multan,Individual,PB-860425,True,3585,7,2024-05-17
CU01272,Hamza Hashmi,M,1976-01-23,90513-2210758-6,Pakistani,0311-6107472,hamza.hashmi283@gmail.com,Karachi,Individual,,False,3306,9,2022-09-04
CU01273,Muhammad Gondal,M,1967-05-14,49851-7634598-6,Pakistani,0333-6153455,muhammad.gondal144@gmail.com,Islamabad,Tourist,SND-953075,True,430,9,2022-08-14
CU01274,Imran Hashmi,M,1993-09-18,56753-7398699-6,Pakistani,0321-3649973,imran.hashmi655@gmail.com,Islamabad,Individual,PB-609573,True,3593,9,2024-02-09
CU01275,Zara Ahmed,F,1973-05-24,33448-6612357-6,Pakistani,0301-4494463,zara.ahmed852@gmail.com,Karachi,Individual,KPK-917351,True,2363,6,2025-10-31
CU01276,Nasir Qureshi,M,1981-07-31,10104-6044742-8,Pakistani,0312-4916224,nasir.qureshi68@gmail.com,Islamabad,Corporate,KPK-478742,True,2260,11,2024-02-14
CU01277,Sara Siddiqui,F,1990-10-19,22162-2920264-5,Pakistani,0315-8683770,sara.siddiqui539@gmail.com,Lahore,Corporate,BLN-589220,True,4830,11,2023-10-11
CU01278,Usman Javed,M,1960-05-12,74952-8305583-7,Pakistani,0301-9620683,usman.javed199@gmail.com,Rawalpindi,Corporate,ISB-832288,True,4328,10,2024-02-05
CU01279,Ahmed Sheikh,M,1992-06-08,37017-2414449-6,Pakistani,0301-2089225,ahmed.sheikh257@gmail.com,Karachi,Individual,PB-554174,True,3943,15,2024-12-31
CU01280,Zain Sheikh,M,2002-05-27,69782-2632721-1,Pakistani,0315-7801301,zain.sheikh647@gmail.com,Peshawar,Individual,BLN-435631,True,3467,5,2023-09-09
CU01281,Arif Bhatti,M,1997-08-19,N/A,Saudi,0311-8177523,arif.bhatti842@gmail.com,Islamabad,Corporate,,False,4736,9,2025-09-06
CU01282,Salman Mehmood,M,1963-03-27,14356-1885733-3,Pakistani,0312-1909825,salman.mehmood190@gmail.com,Lahore,Individual,BLN-552709,True,2746,6,2025-08-18
CU01283,Aisha Javed,F,1960-11-05,22527-2607888-5,Pakistani,0311-1458160,aisha.javed414@gmail.com,Karachi,Overseas Pakistani,SND-603735,True,300,5,2022-07-31
CU01284,Tariq Mirza,M,1993-02-16,62664-8120500-4,Pakistani,0312-9712522,tariq.mirza145@gmail.com,Karachi,Individual,,False,1054,12,2022-10-05
CU01285,Zara Ali,F,1961-05-31,97141-3954480-1,Pakistani,0321-7338108,zara.ali144@gmail.com,Quetta,Individual,ISB-200249,True,379,7,2022-06-04
CU01286,Bilal Hussain,M,1983-12-18,94114-3924425-6,Pakistani,0311-9674209,bilal.hussain388@gmail.com,Rawalpindi,Individual,ISB-935303,True,1758,9,2022-11-21
CU01287,Sohail Hussain,M,1975-01-19,38387-6104959-3,Pakistani,0346-7706319,sohail.hussain306@gmail.com,Murree,Individual,KPK-739014,True,3626,8,2024-05-26
CU01288,Nadia Hussain,F,1986-03-07,17144-6982910-4,Pakistani,0333-8613786,nadia.hussain652@gmail.com,Lahore,Individual,SND-755467,True,1986,10,2023-07-21
CU01289,Bushra Rana,F,1988-01-15,22073-6613796-3,Pakistani,0333-7782763,bushra.rana380@gmail.com,Rawalpindi,Corporate,KPK-690055,True,543,11,2023-07-02
CU01290,Zubair Butt,M,1976-08-01,64598-7987527-5,Pakistani,0301-5472823,zubair.butt485@gmail.com,Peshawar,Overseas Pakistani,KPK-329822,True,2041,15,2024-04-08
CU01291,Noor Butt,F,1972-12-10,61617-8286382-6,Pakistani,0312-6671770,noor.butt214@gmail.com,Abbottabad,Tourist,,False,4597,9,2025-04-03
CU01292,Mehwish Malik,F,1994-03-05,42747-3585301-5,Pakistani,0312-7513876,mehwish.malik506@gmail.com,Karachi,Tourist,,False,4852,9,2022-11-05
CU01293,Kashif Hashmi,M,1963-09-02,64833-4296986-9,Canadian Pakistani,0312-6435508,kashif.hashmi278@gmail.com,Islamabad,Individual,,False,1740,12,2025-09-12
CU01294,Nasir Mirza,M,1982-06-09,23273-7598418-9,Pakistani,0311-5966644,nasir.mirza580@gmail.com,Karachi,Individual,SND-718909,True,1936,12,2025-06-15
CU01295,Arif Rizvi,M,1995-04-26,98317-9390169-2,Pakistani,0301-7604374,arif.rizvi919@gmail.com,Karachi,Individual,,False,4221,9,2025-09-05
CU01296,Faisal Ahmed,M,1961-04-23,59747-1988693-8,Pakistani,0311-1068231,faisal.ahmed966@gmail.com,Islamabad,Individual,ISB-387173,True,4393,7,2025-06-10
CU01297,Saad Rizvi,M,2000-07-17,46057-4489768-2,Pakistani,0311-3054975,saad.rizvi293@gmail.com,Karachi,Corporate,SND-921825,True,1609,12,2025-04-27
CU01298,Uzma Qureshi,F,1968-04-01,92946-3758975-7,Pakistani,0320-6779292,uzma.qureshi769@gmail.com,Rawalpindi,Individual,,False,3321,6,2023-02-25
CU01299,Amna Gondal,F,1964-11-18,87153-6042815-1,Pakistani,0312-7633905,amna.gondal841@gmail.com,Lahore,Tourist,,False,4691,11,2023-06-22
CU01300,Raza Ahmed,M,1989-12-14,N/A,Australia,0320-8720280,raza.ahmed91@gmail.com,Islamabad,Corporate,,False,3358,12,2024-07-13
CU01301,Fatima Ansari,F,1990-08-03,24540-1551324-2,Pakistani,0333-2802479,fatima.ansari174@gmail.com,Abbottabad,Individual,KPK-923412,True,4679,4,2022-02-26
CU01302,Arif Javed,M,1971-01-28,20656-4266312-4,Pakistani,0312-5566344,arif.javed996@gmail.com,Lahore,Individual,KPK-325909,True,3901,8,2025-09-25
CU01303,Saad Raja,M,1995-11-21,46889-1764881-9,Pakistani,0320-2486644,saad.raja746@gmail.com,Islamabad,Corporate,,False,508,9,2022-05-26
CU01304,Robia Gondal,F,1969-09-17,62488-1174850-5,Pakistani,0315-2393146,robia.gondal791@gmail.com,Islamabad,Government,ISB-149870,True,2552,7,2025-09-05
CU01305,Nadia Ali,F,1966-10-02,25606-7781322-9,Pakistani,0300-2213893,nadia.ali898@gmail.com,Lahore,Overseas Pakistani,,False,4933,11,2022-03-23
CU01306,Usman Sheikh,M,2002-10-30,53139-6072816-9,Pakistani,0320-3616177,usman.sheikh62@gmail.com,Murree,Individual,,False,1716,5,2023-10-16
CU01307,Hamza Ali,M,1991-03-11,87552-2672509-4,Pakistani,0346-7411540,hamza.ali61@gmail.com,Lahore,Government,ISB-439660,True,3936,8,2022-07-22
CU01308,Sara Hashmi,F,1965-03-15,50558-1272190-3,Pakistani,0320-8783461,sara.hashmi686@gmail.com,Islamabad,Individual,ISB-269420,True,4266,7,2025-02-11
CU01309,Sara Raza,F,1964-02-16,49200-6320286-3,Pakistani,0345-2259682,sara.raza792@gmail.com,Islamabad,Overseas Pakistani,,False,4977,12,2023-03-13
CU01310,Robia Nawaz,F,1976-07-12,19404-5007105-9,Pakistani,0301-1629300,robia.nawaz941@gmail.com,Lahore,Individual,SND-416319,True,910,14,2025-09-08
CU01311,Hina Bajwa,F,1972-11-03,16276-2277335-4,Pakistani,0301-6629014,hina.bajwa224@gmail.com,Islamabad,Corporate,KPK-153895,True,3366,12,2025-05-07
CU01312,Nadia Qureshi,F,1962-12-24,52359-3944407-8,Pakistani,0320-2259160,nadia.qureshi3@gmail.com,Lahore,Individual,PB-763745,True,2976,10,2023-08-03
CU01313,Salman Ahmed,M,2001-11-27,46165-9734158-9,Pakistani,0321-8145732,salman.ahmed400@gmail.com,Karachi,Corporate,,False,4952,9,2023-08-02
CU01314,Sohail Iqbal,M,1962-08-14,54660-8259264-8,British Pakistani,0321-7742602,sohail.iqbal214@gmail.com,Islamabad,Individual,,False,2995,9,2024-01-16
CU01315,Maryam Malik,F,1998-03-16,61080-7781473-3,Pakistani,0321-7796343,maryam.malik376@gmail.com,Quetta,Individual,ISB-371571,True,3135,8,2022-01-17
CU01316,Raza Ali,M,1963-09-21,39161-1085457-7,Pakistani,0346-8062860,raza.ali882@gmail.com,Rawalpindi,Government,PB-373339,True,331,4,2026-06-01
CU01317,Uzma Farooq,F,1996-03-30,63982-7864868-9,American Pakistani,0315-1989763,uzma.farooq689@gmail.com,Islamabad,Individual,,False,2227,17,2026-04-05
CU01318,Usman Rizvi,M,1966-04-24,24591-3042032-6,Pakistani,0311-3348927,usman.rizvi235@gmail.com,Islamabad,Individual,PB-679038,True,1213,5,2023-01-06
CU01319,Usman Raza,M,1960-08-03,56912-5985521-1,Pakistani,0300-5578830,usman.raza95@gmail.com,Lahore,Individual,ISB-861570,True,4540,13,2023-07-03
CU01320,Salman Sheikh,M,1970-03-27,55485-1498304-6,Pakistani,0312-6346637,salman.sheikh991@gmail.com,Lahore,Tourist,,False,3629,10,2022-10-26
CU01321,Zain Nawaz,M,1986-07-23,93827-7029466-8,Pakistani,0346-1686773,zain.nawaz614@gmail.com,Islamabad,Overseas Pakistani,SND-649653,True,1968,13,2022-03-01
CU01322,Nasir Khan,M,1998-03-12,53178-5069897-5,Pakistani,0301-6585409,nasir.khan893@gmail.com,Islamabad,Overseas Pakistani,PB-924855,True,4182,12,2026-04-08
CU01323,Zara Raza,F,1981-01-22,92419-3162462-9,Pakistani,0300-3940814,zara.raza88@gmail.com,Lahore,Tourist,,False,4177,10,2025-10-12
CU01324,Sohail Iqbal,M,1961-01-04,83301-1418381-4,Pakistani,0345-2936236,sohail.iqbal684@gmail.com,Lahore,Tourist,,False,1195,8,2022-07-19
CU01325,Raza Gondal,M,1992-07-15,62756-1230532-6,Pakistani,0321-6421773,raza.gondal981@gmail.com,Multan,Individual,,False,2821,3,2024-10-06
CU01326,Sumera Bajwa,F,1973-09-23,10086-8031362-7,Pakistani,0315-1819381,sumera.bajwa707@gmail.com,Karachi,Individual,KPK-476738,True,1255,7,2024-11-30
CU01327,Nasir Ansari,M,1960-08-30,70253-5036476-4,Pakistani,0345-5586361,nasir.ansari381@gmail.com,Lahore,Tourist,SND-145331,True,679,13,2024-03-28
CU01328,Faisal Ansari,M,1964-03-07,87037-1982913-3,Pakistani,0321-4690182,faisal.ansari651@gmail.com,Multan,Individual,ISB-636900,True,2296,7,2023-02-03
CU01329,Zubair Gondal,M,1987-07-14,49491-8714700-8,Pakistani,0311-6420863,zubair.gondal822@gmail.com,Islamabad,Corporate,ISB-657322,True,2310,14,2025-10-15
CU01330,Junaid Malik,M,2000-05-31,14182-5595391-2,Pakistani,0345-3114248,junaid.malik316@gmail.com,Rawalpindi,Individual,ISB-855128,True,2711,10,2023-12-02
CU01331,Fahad Qureshi,M,1986-12-06,86671-1483087-7,Pakistani,0311-9371621,fahad.qureshi577@gmail.com,Islamabad,Corporate,SND-115672,True,1328,13,2023-07-23
CU01332,Faisal Ali,M,1970-09-23,N/A,UAE,0321-5884127,faisal.ali368@gmail.com,Quetta,Individual,PB-333036,True,676,19,2023-10-22
CU01333,Salman Malik,M,1983-07-26,28326-8299487-7,Pakistani,0311-2520785,salman.malik454@gmail.com,Lahore,Individual,,False,1293,10,2022-07-23
CU01334,Omar Gondal,M,1966-03-24,80985-3966773-2,Pakistani,0321-5038912,omar.gondal605@gmail.com,Murree,Individual,PB-525847,True,3133,7,2025-05-22
CU01335,Fahad Khan,M,1977-10-09,38239-3031888-4,Pakistani,0315-3632201,fahad.khan513@gmail.com,Islamabad,Individual,,False,369,11,2023-09-11
CU01336,Rizwan Siddiqui,M,1960-05-04,16389-2782460-4,Pakistani,0312-4550837,rizwan.siddiqui383@gmail.com,Islamabad,Individual,BLN-336656,True,4009,13,2025-05-22
CU01337,Sohail Ali,M,1960-02-03,66398-2668494-7,Pakistani,0311-4090461,sohail.ali862@gmail.com,Islamabad,Individual,KPK-494865,True,2300,7,2025-12-04
CU01338,Waqar Mehmood,M,1976-07-11,85938-3392875-4,Pakistani,0300-5792490,waqar.mehmood813@gmail.com,Rawalpindi,Corporate,,False,2819,8,2026-01-28
